oid,name,eid,amount,year,country,herddod,herddoe,herdhhs,herdnasa,herdnsf,herdusda,herdfedother,herdstate,herdinst,herdbusi,herdnonprof,herdallother
10200,Drexel University,218887,"$846,000.00",2021,USA,"$7,806,000.00","$3,060,000.00","$58,955,000.00","$499,000.00","$14,399,000.00","$1,581,000.00","$7,217,000.00","$4,601,000.00","$36,063,000.00","$3,196,000,000.00","$8,682,000,000.00","$6,693,000,000.00"
9135,Binghamton University,218307,"$16,112,000.00",2021,USA,"$5,241,000.00","$1,289,000.00","$8,792,000.00","$1,000.00","$6,535,000.00",$0.00,"$1,367,000.00","$6,737,000.00","$89,466,000.00","$3,399,000,000.00","$962,000,000.00","$776,000,000.00"
10254,South Carolina State University,114128,"$357,000.00",2021,USA,$0.00,"$778,000.00","$1,217,000.00","$72,000.00","$1,630,000.00","$128,000.00","$108,000.00",$0.00,$0.00,$0.00,$0.00,$0.00
14161,Millersville University,114045,,2021,USA,,,,,,,,"$20,000.00","$112,000.00",$0.00,"$4,000,000.00","$10,000,000.00"
9448,Washington and Lee University,201673,"$56,000.00",2021,USA,,,,,,,,$0.00,$0.00,$0.00,"$93,000,000.00",$0.00
724,University of Notre Dame,225081,"$84,191.00",2022,USA,"$34,222,000.00","$15,024,000.00","$29,289,000.00","$1,667,000.00","$32,276,000.00","$976,000.00","$10,957,000.00","$487,000.00","$94,156,000.00","$16,225,000,000.00","$21,210,000,000.00","$24,115,000,000.00"
250,Tennessee State University,220527,"$20,111.00",2022,USA,"$346,000.00","$661,000.00","$1,033,000.00","$38,000.00","$1,099,000.00","$7,328,000.00","$354,000.00","$567,000.00","$6,466,000.00","$4,000,000.00","$116,000,000.00",$0.00
554,California State University Los Angeles,219240,"$737,785.00",2022,USA,"$292,000.00","$102,000.00","$2,636,000.00","$356,000.00","$4,479,000.00","$54,000.00","$686,000.00","$130,000.00","$943,000.00",$0.00,"$161,000,000.00",$0.00
847,Eastern Michigan University,196791,"$1,081.00",2022,USA,"$87,000.00",$0.00,"$1,148,000.00","$70,000.00","$815,000.00",$0.00,"$226,000.00","$50,000.00","$5,324,000.00","$57,000,000.00","$248,000,000.00",$0.00
13728,University of Hartford,220463,,2022,USA,"$4,000.00",$0.00,"$49,000.00","$679,000.00","$74,000.00","$23,000.00","$57,000.00","$17,000.00","$117,000.00","$6,000,000.00","$64,000,000.00",$0.00
10228,University of Pittsburgh,206267,"$2,000,000.00",2021,USA,,,,,,,,,,,,
11975,New York University,218122,"$572,288,000.00",2023,USA,"$21,849,000.00","$4,386,000.00","$696,483,000.00","$1,829,000.00","$43,877,000.00","$523,000.00","$18,257,000.00","$9,599,000.00","$327,502,000.00","$73,289,000,000.00","$118,376,000,000.00","$141,454,000,000.00"
11758,Boston University,217814,"$397,766,000.00",2023,USA,"$20,847,000.00","$8,055,000.00","$319,715,000.00","$11,762,000.00","$33,870,000.00","$453,000.00","$14,849,000.00","$500,000.00","$230,370,000.00","$23,362,000,000.00","$93,532,000,000.00","$15,885,000,000.00"
11614,Idaho State University,217894,"$34,059,000.00",2023,USA,"$106,000.00","$3,593,000.00","$1,795,000.00","$172,000.00","$3,050,000.00","$39,000.00","$475,000.00","$3,042,000.00","$4,362,000.00","$605,000,000.00","$196,000,000.00","$113,000,000.00"
11454,"California State University, San Marcos",218386,"$4,783,000.00",2023,USA,"$2,679,000.00","$88,000.00","$2,533,000.00","$719,000.00","$2,081,000.00","$156,000.00","$1,589,000.00","$1,171,000.00","$326,000.00",$0.00,"$101,000,000.00",$0.00
12016,Yeshiva University,212102,"$1,022,000.00",2023,USA,"$23,000.00",$0.00,"$559,000.00",$0.00,"$419,000.00","$129,000.00","$99,000.00",$0.00,"$6,104,000.00",$0.00,"$1,008,000,000.00","$320,000,000.00"
11726,University of New England,225345,"$4,390,000.00",2023,USA,$0.00,"$27,000.00","$4,328,000.00",$0.00,"$374,000.00","$3,000.00","$45,000.00","$2,000.00","$1,548,000.00","$29,000,000.00","$395,000,000.00","$5,000,000.00"
12333,West Virginia State University,221755,"$43,795,000.00",2023,USA,"$18,000.00",$0.00,"$8,000.00","$52,000.00","$152,000.00","$2,502,000.00","$68,000.00","$1,804,000.00","$521,000.00",$0.00,"$101,000,000.00",$0.00
11425,Northwest Arkansas Community College,153491,"$124,000.00",2023,USA,,,,,,,,,,,,
12142,Saint Joseph's University,114104,"$229,000.00",2023,USA,$0.00,$0.00,"$1,022,000.00",$0.00,"$624,000.00","$144,000.00","$890,000.00","$1,129,000.00","$1,657,000.00","$2,517,000,000.00","$434,000,000.00","$258,000,000.00"
12099,Oregon Institute of Technology,217999,"$155,000.00",2023,USA,"$432,000.00","$77,000.00","$377,000.00","$68,000.00","$199,000.00","$49,000.00","$173,000.00","$3,931,000.00",$0.00,"$97,000,000.00","$182,000,000.00",$0.00
10326,Texas State University,209375,"$848,000.00",2021,USA,"$3,690,000.00","$188,000.00","$4,348,000.00","$4,032,000.00","$4,006,000.00","$657,000.00","$14,195,000.00","$3,949,000.00","$31,792,000.00","$765,000,000.00","$4,888,000,000.00",$0.00
11482,Pomona College,217954,"$626,000.00",2023,USA,"$50,000.00",$0.00,"$335,000.00","$65,000.00","$755,000.00",$0.00,$0.00,$0.00,"$2,659,000.00",$0.00,"$285,000,000.00",$0.00
10286,University of Tennessee at Knoxville,219102,"$406,000.00",2021,USA,,,,,,,,,,,,
10334,University of North Texas,114190,"$862,000.00",2021,USA,"$5,459,000.00","$2,567,000.00","$2,165,000.00","$764,000.00","$5,805,000.00","$301,000.00","$1,641,000.00","$5,567,000.00","$53,591,000.00","$1,992,000,000.00","$1,329,000,000.00","$71,000,000.00"
8699,Florida Agricultural and Mechanical University,219299,"$16,593,000.00",2021,USA,"$945,000.00","$1,649,000.00","$5,692,000.00","$258,000.00","$4,413,000.00","$8,232,000.00","$15,572,000.00","$5,741,000.00","$3,886,000.00","$566,000,000.00","$170,000,000.00",$0.00
9137,SUNY Downstate Health Sciences University,216649,"$22,290,000.00",2021,USA,"$1,228,000.00",$0.00,"$26,289,000.00",$0.00,"$38,000.00",$0.00,"$65,000.00","$23,000.00","$5,397,000.00","$354,000,000.00","$950,000,000.00","$115,000,000.00"
10306,Sam Houston State University,219005,"$339,000.00",2021,USA,"$71,000.00",$0.00,"$304,000.00",$0.00,"$900,000.00","$725,000.00","$3,632,000.00","$232,000.00","$6,985,000.00","$29,000,000.00","$416,000,000.00","$21,000,000.00"
9450,Virginia State University,114229,"$8,062,000.00",2021,USA,"$167,000.00","$79,000.00","$106,000.00","$19,000.00","$1,261,000.00","$3,092,000.00","$122,000.00","$2,278,000.00","$2,602,000.00",$0.00,"$397,000,000.00",$0.00
8578,California State University Los Angeles,219240,"$6,245,000.00",2021,USA,"$564,000.00","$33,000.00","$3,288,000.00","$637,000.00","$1,968,000.00","$24,000.00","$828,000.00","$108,000.00","$1,561,000.00",$0.00,"$371,000,000.00",$0.00
8907,Smith College,219099,"$1,495,000.00",2021,USA,"$99,000.00",$0.00,"$658,000.00",$0.00,"$1,415,000.00",$0.00,"$261,000.00","$16,000.00","$1,118,000.00","$74,000,000.00","$436,000,000.00","$8,000,000.00"
9021,Keene State College,195500,"$574,000.00",2021,USA,$0.00,$0.00,"$654,000.00","$21,000.00","$218,000.00",$0.00,"$1,000.00",$0.00,"$25,000.00",$0.00,$0.00,$0.00
13534,Dordt University,220635,,2021,USA,$0.00,$0.00,"$205,000.00",$0.00,"$389,000.00",$0.00,$0.00,$0.00,"$88,000.00",$0.00,"$14,000,000.00",$0.00
9063,Bard College,217335,"$90,000.00",2021,USA,,,,,,,,$0.00,"$181,000.00",$0.00,$0.00,$0.00
561,"University of California, Santa Barbara",218196,"$156,306.00",2022,USA,"$42,985,000.00","$26,239,000.00","$23,064,000.00","$6,825,000.00","$54,025,000.00","$503,000.00","$7,600,000.00","$6,212,000.00","$57,814,000.00","$16,324,000,000.00","$27,839,000,000.00","$9,467,000,000.00"
240,East Tennessee State University,113951,"$6,313.00",2022,USA,"$239,000.00",$0.00,"$8,690,000.00","$17,000.00","$378,000.00","$74,000.00","$317,000.00","$315,000.00","$9,214,000.00","$35,000,000.00","$3,881,000,000.00","$260,000,000.00"
679,DePaul University,217764,"$3,950.00",2022,USA,$0.00,"$20,000.00","$1,830,000.00","$75,000.00","$1,688,000.00",$0.00,"$144,000.00","$169,000.00","$2,195,000.00","$260,000,000.00","$1,948,000,000.00","$33,000,000.00"
238,Austin Peay State University,196963,$503.00,2022,USA,"$321,000.00",$0.00,$0.00,"$5,000.00","$92,000.00","$4,000.00","$448,000.00","$1,186,000.00","$984,000.00",$0.00,"$89,000,000.00","$20,000,000.00"
13690,Troy University,114161,,2022,USA,$0.00,$0.00,$0.00,$0.00,"$72,000.00","$88,000.00","$2,136,000.00","$48,000.00","$135,000.00","$38,000,000.00",$0.00,$0.00
11866,Washington University in St. Louis,216158,"$654,853,000.00",2023,USA,"$25,612,000.00","$8,503,000.00","$689,724,000.00","$10,851,000.00","$21,715,000.00","$431,000.00","$1,628,000.00","$571,000.00","$188,985,000.00","$129,843,000,000.00","$89,041,000,000.00","$1,957,000,000.00"
12055,Case Western Reserve University,218641,"$350,741,000.00",2023,USA,"$15,146,000.00","$9,990,000.00","$388,194,000.00","$3,836,000.00","$10,356,000.00","$1,083,000.00","$3,131,000.00","$11,202,000.00","$80,506,000.00","$4,659,000,000.00","$23,331,000,000.00","$2,306,000,000.00"
12150,Thomas Jefferson University,219022,"$66,034,000.00",2023,USA,"$5,295,000.00","$119,000.00","$102,067,000.00","$46,000.00","$15,000.00","$2,699,000.00","$125,000.00","$10,315,000.00","$76,704,000.00","$21,845,000,000.00","$13,815,000,000.00","$25,300,000,000.00"
11789,University of Massachusetts Lowell,113763,"$28,055,000.00",2023,USA,"$20,980,000.00","$5,058,000.00","$16,578,000.00","$2,770,000.00","$8,163,000.00","$240,000.00","$7,624,000.00","$4,420,000.00","$39,726,000.00","$7,554,000,000.00","$2,527,000,000.00","$1,696,000,000.00"
11872,Montana Technological University,215252,"$17,825,000.00",2023,USA,"$6,621,000.00","$457,000.00","$567,000.00","$35,000.00","$524,000.00","$220,000.00","$1,161,000.00","$5,503,000.00","$3,057,000.00","$230,000,000.00",$0.00,$0.00
10318,Texas A&M Engineering Experiment Station,210420,"$369,000.00",2021,USA,,,,,,,,,,,,
10343,The University of Texas Medical Branch at Galveston,218467,"$590,000.00",2021,USA,,,,,,,,,,,,
11846,Tougaloo College,114158,"$3,914,000.00",2023,USA,"$187,000.00","$57,000.00","$890,000.00","$38,000.00","$1,257,000.00","$20,000.00","$194,000.00","$4,000.00","$4,000.00","$4,000,000.00","$4,000,000.00","$4,000,000.00"
9166,North Carolina Agricultural and Technical State University,209776,"$25,785,000.00",2021,USA,"$2,554,000.00","$1,270,000.00","$3,283,000.00","$1,098,000.00","$9,073,000.00","$5,837,000.00","$2,640,000.00","$542,000.00","$14,005,000.00","$149,000,000.00","$257,000,000.00","$43,000,000.00"
9084,"Queens College, CUNY",199184,"$4,866,000.00",2021,USA,"$99,000.00","$6,809,000.00","$3,051,000.00",$0.00,"$2,421,000.00","$6,000.00",$0.00,"$1,241,000.00","$1,776,000.00","$149,000,000.00","$425,000,000.00","$86,000,000.00"
9437,James Madison University,217508,"$1,849,000.00",2021,USA,"$15,000.00","$74,000.00","$705,000.00","$48,000.00","$1,400,000.00","$40,000.00","$97,000.00","$349,000.00","$11,111,000.00","$330,000,000.00","$507,000,000.00","$11,000,000.00"
11565,Florida Polytechnic University,198487,"$61,000.00",2023,USA,"$19,000.00","$364,000.00","$400,000.00","$18,000.00","$174,000.00",$0.00,"$197,000.00","$141,000.00","$723,000.00","$183,000,000.00","$41,000,000.00",$0.00
8735,Georgia Institute of Technology,217592,"$345,516,000.00",2021,USA,"$626,448,000.00","$20,533,000.00","$50,559,000.00","$12,063,000.00","$60,036,000.00","$1,402,000.00","$81,278,000.00","$107,465,000.00","$71,780,000.00","$56,015,000,000.00","$23,558,000,000.00","$3,344,000,000.00"
10385,Virginia Commonwealth University,217753,"$161,000.00",2021,USA,"$10,229,000.00","$2,032,000.00","$125,394,000.00","$720,000.00","$7,003,000.00","$554,000.00","$15,063,000.00","$31,893,000.00","$144,356,000.00","$12,494,000,000.00","$14,358,000,000.00",$0.00
10403,Washington State University,218124,"$769,000.00",2021,USA,"$8,013,000.00","$24,402,000.00","$62,084,000.00","$1,403,000.00","$18,295,000.00","$44,992,000.00","$20,347,000.00","$48,317,000.00","$106,804,000.00","$9,897,000,000.00","$11,326,000,000.00","$1,768,000,000.00"
10374,George Mason University,219331,"$989,000.00",2021,USA,"$51,849,000.00","$1,002,000.00","$15,039,000.00","$7,646,000.00","$12,345,000.00","$160,000.00","$15,671,000.00","$3,387,000.00","$65,041,000.00","$5,910,000,000.00","$30,643,000,000.00","$5,514,000,000.00"
10411,West Virginia University,218869,"$327,000.00",2021,USA,"$5,945,000.00","$13,023,000.00","$41,751,000.00","$3,878,000.00","$9,945,000.00","$7,977,000.00","$7,283,000.00","$9,993,000.00","$72,419,000.00","$4,505,000,000.00","$5,949,000,000.00","$17,239,000,000.00"
9369,St. Edward's University,220634,"$154,000.00",2021,USA,$0.00,$0.00,"$450,000.00","$371,000.00","$4,309,000.00","$500,000.00","$1,970,000.00","$800,000.00","$1,030,000.00","$15,000,000.00","$31,000,000.00","$51,000,000.00"
8796,Indiana State University,209736,"$154,000.00",2021,USA,$0.00,"$56,000.00","$8,000.00","$13,000.00","$130,000.00",$0.00,"$375,000.00","$244,000.00","$135,000.00","$68,000,000.00","$13,000,000.00",$0.00
8725,Albany State University,222103,"$110,000.00",2021,USA,"$18,000.00","$57,000.00","$4,000.00","$14,000.00","$254,000.00","$81,000.00","$124,000.00","$203,000.00",$0.00,"$125,000,000.00",$0.00,$0.00
8734,Georgia College & State University,115244,"$385,000.00",2021,USA,,,,,,,,"$20,000.00","$50,000.00",$0.00,"$30,000,000.00","$20,000,000.00"
667,University of Hawaiʻi at Mānoa,204261,"$85,154.00",2022,USA,"$35,803,000.00","$5,571,000.00","$49,056,000.00","$11,011,000.00","$30,193,000.00","$11,265,000.00","$26,863,000.00","$17,799,000.00","$75,287,000.00","$2,304,000,000.00","$11,546,000,000.00","$625,000,000.00"
672,Idaho State University,217894,"$3,040.00",2022,USA,"$48,000.00","$3,304,000.00","$1,662,000.00","$249,000.00","$3,438,000.00","$56,000.00","$323,000.00","$2,223,000.00","$4,292,000.00","$547,000,000.00","$249,000,000.00","$224,000,000.00"
478,University of Arkansas at Pine Bluff,114168,"$6,686.00",2022,USA,"$131,000.00",$0.00,"$141,000.00","$11,000.00","$125,000.00","$2,790,000.00","$108,000.00","$1,449,000.00","$2,737,000.00",$0.00,"$14,000,000.00",$0.00
701,Toyota Technological Institute at Chicago,114540,"$2,168.00",2022,USA,"$813,000.00",$0.00,"$448,000.00",$0.00,"$938,000.00",$0.00,$0.00,$0.00,"$1,568,000.00","$431,000,000.00","$272,000,000.00",$0.00
29,Skidmore College,218090,$729.00,2022,USA,$0.00,$0.00,"$96,000.00",$0.00,"$640,000.00",$0.00,"$125,000.00",$0.00,"$337,000.00",$0.00,"$536,000,000.00",$0.00
12352,University of Wisconsin–Madison,219876,"$519,615,000.00",2023,USA,"$44,782,000.00","$90,201,000.00","$465,199,000.00","$16,235,000.00","$113,712,000.00","$36,525,000.00","$50,160,000.00","$125,524,000.00","$542,782,000.00","$46,133,000,000.00","$153,068,000,000.00","$47,628,000,000.00"
11909,Princeton University,218878,"$162,466,000.00",2023,USA,"$25,234,000.00","$28,060,000.00","$58,218,000.00","$22,689,000.00","$70,709,000.00","$931,000.00","$13,759,000.00","$1,252,000.00","$144,341,000.00","$20,077,000,000.00","$76,101,000,000.00","$51,994,000,000.00"
11939,Cold Spring Harbor Laboratory,209888,"$40,411,000.00",2023,USA,"$2,362,000.00","$397,000.00","$44,859,000.00",$0.00,"$4,522,000.00","$1,983,000.00",$0.00,"$209,000.00","$38,367,000.00","$3,914,000,000.00","$20,870,000,000.00",$0.00
12155,Villanova University,195735,"$5,949,000.00",2023,USA,"$545,000.00","$142,000.00","$2,187,000.00","$973,000.00","$4,300,000.00",$0.00,"$594,000.00","$1,405,000.00","$17,513,000.00","$622,000,000.00","$3,165,000,000.00","$67,000,000.00"
12239,Texas A&M University â€“ Kingsville,203993,"$4,284,000.00",2023,USA,"$1,048,000.00","$45,000.00","$1,322,000.00","$454,000.00","$2,329,000.00","$2,980,000.00","$1,406,000.00","$7,058,000.00","$3,311,000.00","$487,000,000.00","$5,932,000,000.00","$29,000,000.00"
11783,Suffolk University,114147,"$424,000.00",2023,USA,$0.00,$0.00,"$103,000.00",$0.00,"$103,000.00",$0.00,"$687,000.00","$737,000.00","$3,303,000.00",$0.00,"$231,000,000.00",$0.00
9175,University of North Carolina at Pembroke,196771,"$817,000.00",2021,USA,,,,,,,,,,,,
8665,United States Air Force Academy,114163,"$227,000.00",2021,USA,"$31,818,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$200,000.00","$68,000,000.00",$0.00,$0.00
8575,"California State University, Fresno",113904,"$3,164,000.00",2021,USA,$0.00,"$12,000.00","$961,000.00","$190,000.00","$2,075,000.00","$450,000.00","$413,000.00","$1,086,000.00","$2,278,000.00","$186,000,000.00","$1,232,000,000.00","$330,000,000.00"
10427,University of Wisconsin System,113543,"$272,000.00",2021,USA,,,,,,,,,,,,
10431,University of Wisconsin–Madison,219876,"$38,000.00",2021,USA,"$33,479,000.00","$75,231,000.00","$374,530,000.00","$11,307,000.00","$90,800,000.00","$26,285,000.00","$35,132,000.00","$135,923,000.00","$412,540,000.00","$31,502,000,000.00","$117,817,000,000.00","$35,529,000,000.00"
9106,New York University,218122,"$893,817,000.00",2021,USA,"$20,716,000.00","$4,065,000.00","$466,971,000.00","$1,050,000.00","$42,854,000.00","$905,000.00","$10,466,000.00","$13,191,000.00","$243,805,000.00","$51,800,000,000.00","$90,401,000,000.00","$117,480,000,000.00"
9076,College of Staten Island,198375,"$4,032,000.00",2021,USA,$0.00,$0.00,"$982,000.00","$25,000.00","$1,168,000.00",$0.00,"$59,000.00","$165,000.00","$277,000.00",$0.00,"$76,000,000.00","$108,000,000.00"
13535,St. Cloud State University,199020,,2021,USA,"$182,000.00",$0.00,"$6,000.00",$0.00,"$304,000.00",$0.00,"$85,000.00","$429,000.00","$725,000.00","$403,000,000.00","$245,000,000.00",$0.00
14164,Saint Michael's College,114106,,2021,USA,,,,,,,,$0.00,"$132,000.00",$0.00,$0.00,$0.00
9220,East Central University,113948,"$69,000.00",2021,USA,,,,,,,,"$8,000.00","$16,000.00","$2,000,000.00",$0.00,$0.00
839,Woods Hole Oceanographic Institution,222575,"$160,185.00",2022,USA,"$44,908,000.00","$1,661,000.00","$1,682,000.00","$8,406,000.00","$130,016,000.00","$13,000.00","$24,864,000.00","$398,000.00","$10,972,000.00","$3,874,000,000.00","$12,807,000,000.00","$15,416,000,000.00"
798,University of Maryland Eastern Shore,218550,"$12,053.00",2022,USA,"$385,000.00","$214,000.00","$323,000.00",$0.00,"$956,000.00","$4,266,000.00","$2,918,000.00","$192,000.00","$20,000.00",$0.00,$0.00,$0.00
67,Appalachian State University,224598,"$3,567.00",2022,USA,"$151,000.00","$2,000.00","$258,000.00","$31,000.00","$1,604,000.00","$173,000.00","$348,000.00","$103,000.00","$3,129,000.00","$617,000,000.00","$771,000,000.00","$2,000,000.00"
12,Hofstra University,199504,"$1,383.00",2022,USA,"$33,000.00",$0.00,"$250,000.00",$0.00,"$1,799,000.00",$0.00,"$36,000.00","$139,000.00","$4,485,000.00",$0.00,"$197,000,000.00",$0.00
13732,Eastern Washington University,217856,,2022,USA,$0.00,"$217,000.00","$114,000.00",$0.00,"$181,000.00",$0.00,"$343,000.00","$1,332,000.00",$0.00,"$13,000,000.00","$149,000,000.00","$88,000,000.00"
11537,Yale University,219300,"$647,143,000.00",2023,USA,"$37,473,000.00","$10,539,000.00","$639,636,000.00","$2,624,000.00","$39,036,000.00","$1,146,000.00","$10,744,000.00","$1,710,000.00","$404,706,000.00","$80,221,000,000.00","$93,363,000,000.00","$5,609,000,000.00"
11426,University of Arkansas for Medical Sciences,219254,"$68,398,000.00",2023,USA,"$2,845,000.00",$0.00,"$88,064,000.00","$629,000.00","$1,184,000.00","$590,000.00","$1,171,000.00","$13,854,000.00","$84,563,000.00","$5,274,000,000.00","$6,102,000,000.00","$5,133,000,000.00"
12242,Texas State University,209375,"$17,246,000.00",2023,USA,"$4,537,000.00","$571,000.00","$7,148,000.00","$3,376,000.00","$6,987,000.00","$1,913,000.00","$19,765,000.00","$4,667,000.00","$83,686,000.00","$1,378,000,000.00","$7,106,000,000.00","$157,000,000.00"
11538,Delaware State University,113940,"$14,551,000.00",2023,USA,"$3,092,000.00",$0.00,"$8,286,000.00","$101,000.00","$2,039,000.00","$5,147,000.00","$5,502,000.00","$4,093,000.00","$3,975,000.00","$48,000,000.00","$1,181,000,000.00","$35,000,000.00"
11612,Idaho State University,217894,"$2,205,000.00",2023,USA,"$106,000.00","$3,593,000.00","$1,795,000.00","$172,000.00","$3,050,000.00","$39,000.00","$475,000.00","$3,042,000.00","$4,362,000.00","$605,000,000.00","$196,000,000.00","$113,000,000.00"
12163,College of Charleston,215208,"$1,904,000.00",2023,USA,$0.00,"$3,000.00","$584,000.00","$2,212,000.00","$1,067,000.00","$208,000.00","$962,000.00","$274,000.00","$1,285,000.00","$64,000,000.00","$571,000,000.00","$1,000,000.00"
