"AID","name","orcid","hindex","i10index","_affilliation","_afilldaterange","_afillEID","flagged","openalexid"
"134624","Henry Mang","https://orcid.org/0000-0002-2496-1442",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5058070935"
"134625","Emily E. White","https://orcid.org/0000-0002-8177-0829",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5051238988"
"134626","Marisa D. Ciesielski",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5116571569"
"134627","Brooke E. Hickey",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5108905187"
"134628","Kylee Brewster","https://orcid.org/0000-0001-6988-0841",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5093552511"
"134629","George E. Sandusky","https://orcid.org/0000-0003-0769-057X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5061385868"
"134630","Andrea R. Masters","https://orcid.org/0000-0002-9570-8786",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5114321199"
"134631","Steven P. Angus","https://orcid.org/0000-0002-7655-657X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5067366916"
"134632","D. Wade Clapp","https://orcid.org/0000-0001-9465-0917",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5056688749"
"134633","Lu Q. Le","https://orcid.org/0000-0003-2817-5382",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5064595278"
"134634","Steven D. Rhodes","https://orcid.org/0000-0002-6551-8631",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5062014907"
"134635","Man Tou Wong","https://orcid.org/0000-0003-3394-158X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5015979506"
"134636","Zi-Jie Liu","https://orcid.org/0000-0002-4734-5554",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5018868548"
"134637","Shaoyuan Ou",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5093845576"
"134638","Kaiwen Xue",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5104991232"
"134639","Lian Zhou",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5107904988"
"134640","Chunho Lee","https://orcid.org/0000-0003-1985-9109",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054379080"
"134641","Alexander Sludds","https://orcid.org/0000-0002-7443-1378",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5027186207"
"134642","Ryan Hamerly","https://orcid.org/0000-0003-4976-2236",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089821617"
"134643","Ke Zhang","https://orcid.org/0000-0001-8152-3062",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100365690"
"134644","Hanke Feng","https://orcid.org/0000-0003-3579-5352",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5060948829"
"134645","Yue Yu","https://orcid.org/0000-0002-6982-3115",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5007906639"
"134646","Reshma Kopparapu",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5104991233"
"134647","Eric Zhong","https://orcid.org/0009-0009-7529-625X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5105002032"
"134648","Cheng Wang","https://orcid.org/0000-0002-1939-1422",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5042644304"
"134649","Mengjie Yu","https://orcid.org/0000-0002-7815-4195",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5052317865"
"134650","Zaijun Chen","https://orcid.org/0000-0003-1069-3122",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5077780617"
"134651","Yi Chen","https://orcid.org/0000-0001-8564-3600",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100419226"
"134652","Masahiro Haze","https://orcid.org/0000-0001-7274-2909",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5059034163"
"134653","Cristina Mier","https://orcid.org/0000-0002-0393-9756",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5017414473"
"134654","Jin‐Kyung Kim","https://orcid.org/0009-0004-6668-2371",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100671871"
"134655","Deung-Jang Choi","https://orcid.org/0000-0002-6797-3953",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5019250356"
"134656","Manuel Maestre‐Reyna","https://orcid.org/0000-0002-9566-7216",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5004960223"
"134657","Po‐Hsun Wang","https://orcid.org/0000-0001-7359-934X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054553139"
"134658","Eriko Nango","https://orcid.org/0000-0001-9851-7355",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5016640043"
"134659","Yuhei Hosokawa","https://orcid.org/0000-0001-9559-8567",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5055771084"
"134660","Martin Saft","https://orcid.org/0000-0003-3943-2786",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5017850629"
"134661","Antonia Furrer","https://orcid.org/0000-0001-9894-6985",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5027658630"
"134662","Cheng‐Han Yang","https://orcid.org/0000-0001-7517-3799",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5051602209"
"134663","Eka Putra Gusti Ngurah Putu","https://orcid.org/0000-0003-1658-4015",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5032370147"
"134664","Wen‐Jin Wu","https://orcid.org/0000-0002-7253-5384",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5105350303"
"134665","Hans‐Joachim Emmerich","https://orcid.org/0000-0002-3260-4509",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5010279360"
"134666","Nicolas Caramello","https://orcid.org/0000-0003-0025-0213",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033027063"
"134667","Sophie Franz-Badur","https://orcid.org/0000-0002-6613-7742",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5057820175"
"134668","Chao Yang","https://orcid.org/0000-0003-0630-1616",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5002950011"
"134669","Sylvain Engilberge","https://orcid.org/0000-0001-8680-6790",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5047743762"
"134670","Maximilian Wranik","https://orcid.org/0000-0002-2482-0164",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5039204846"
"134671","Hannah Glover","https://orcid.org/0000-0001-6558-8878",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5018645532"
"134672","Tobias Weinert","https://orcid.org/0000-0002-0339-3722",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5085398715"
"134673","Hsiang-Yi Wu","https://orcid.org/0000-0001-5449-8295",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5054616611"
"134674","Cheng‐Chung Lee","https://orcid.org/0000-0002-8259-4388",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5009922242"
"134675","Wei‐Cheng Huang","https://orcid.org/0000-0003-4437-3530",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5037818354"
"134676","Kai-Fa Huang","https://orcid.org/0000-0001-5235-7421",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089726747"
"134677","Yao-Kai Chang","https://orcid.org/0000-0003-0314-3165",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5063009793"
"134678","Jiahn‐Haur Liao","https://orcid.org/0000-0002-6853-1073",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5031006158"
"134679","Jui-Hung Weng","https://orcid.org/0000-0002-0432-3515",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5038777732"
"134680","Wael Gad","https://orcid.org/0000-0003-3208-9110",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5043305791"
"134681","Chiung‐Wen Chang","https://orcid.org/0000-0003-4994-9236",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101922633"
"134682","Allan H. Pang","https://orcid.org/0000-0003-4786-6445",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5021685533"
"134683","Kai‐Chun Yang","https://orcid.org/0000-0001-8198-2509",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5070291389"
"134684","Wei-Ting Lin","https://orcid.org/0009-0004-3149-205X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5088452445"
"134685","Y.S. Chang","https://orcid.org/0009-0008-3090-2183",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5026432063"
"134686","Dardan Gashi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5059017446"
"134687","Emma V. Beale","https://orcid.org/0000-0002-7814-734X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5052370842"
"134688","D. Ozerov","https://orcid.org/0000-0002-3274-1124",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075364211"
"134689","Karol Nass","https://orcid.org/0000-0001-8843-1566",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5025770112"
"134690","G. Knopp","https://orcid.org/0000-0002-0786-3402",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5037372937"
"134691","Philip J. M. Johnson","https://orcid.org/0000-0002-7251-4815",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5050433668"
"134692","Claudio Cirelli","https://orcid.org/0000-0003-4576-3805",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5008282885"
"134693","Christopher J. Milne","https://orcid.org/0000-0003-4714-9139",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5091108714"
"134694","Camila Bacellar","https://orcid.org/0000-0003-2166-241X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5064404778"
"134695","Michihiro Sugahara",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5061737261"
"134696","Shigeki Owada","https://orcid.org/0000-0002-1451-7612",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5057928846"
"134697","Yasumasa Joti","https://orcid.org/0000-0002-4040-5972",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5013952361"
"134698","A. Yamashita","https://orcid.org/0009-0000-8552-314X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5051794456"
"134699","Rie Tanaka","https://orcid.org/0000-0003-1062-4792",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5057093862"
"134700","Tomoyuki Tanaka","https://orcid.org/0000-0002-9886-5947",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5022644881"
"134701","Fangjia Luo","https://orcid.org/0000-0003-0631-6236",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5032168492"
"134702","Kensuke Tono","https://orcid.org/0000-0003-1218-3759",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5052839491"
"134703","Wiktoria Zarzycka",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5022250894"
"134704","Pavel Müller","https://orcid.org/0000-0002-3245-0810",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5041727774"
"134705","Maisa Alkheder Alahmad","https://orcid.org/0009-0001-3482-7204",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5093384046"
"134706","Filipp Bezold","https://orcid.org/0000-0002-7242-8829",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5042592044"
"134707","V. FUCHS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5060920626"
"134708","Petra Gnau",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5012256551"
"134709","Stephan Kiontke","https://orcid.org/0000-0001-5822-913X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5012164892"
"134710","Lukas Korf","https://orcid.org/0000-0003-4882-1177",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075662298"
"134711","Viktoria Reithofer","https://orcid.org/0000-0002-3980-1695",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5030350274"
"134712","Christian Rosner",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5057055167"
"134713","Elisa Marie Seiler","https://orcid.org/0009-0005-6605-1032",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5093384047"
"134714","Mohamed Watad",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5041596709"
"134715","Laura Werel","https://orcid.org/0000-0003-2856-8960",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5071400774"
"134716","Roberta Spadaccini","https://orcid.org/0000-0002-2262-1065",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5091081243"
"134717","Junpei Yamamoto","https://orcid.org/0000-0002-5036-991X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5044096310"
"134718","So Iwata","https://orcid.org/0000-0003-1735-2937",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5001503356"
"134719","Dongping Zhong","https://orcid.org/0000-0001-9381-8992",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5083879334"
"134720","Jörg Standfuss",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5108219252"
"134721","Antoine Royant","https://orcid.org/0000-0002-1919-8649",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5011809219"
"134722","Yoshitaka Bessho","https://orcid.org/0000-0001-9297-7473",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5073442482"
"134723","Lars‐Oliver Essen","https://orcid.org/0000-0003-4272-4026",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5033695434"
"134724","Ming‐Daw Tsai","https://orcid.org/0000-0003-1374-0414",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5077669538"
"134725","Yijie Wang","https://orcid.org/0000-0002-2681-0138",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100429825"
"134726","Qihao Li","https://orcid.org/0000-0002-1124-1999",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5043246806"
"134727","Bo Tao","https://orcid.org/0000-0002-9215-3877",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101892402"
"134728","Marina Angelini","https://orcid.org/0000-0003-4621-3784",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5068348847"
"134729","Sivakumar Ramadoss",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5110355047"
"134730","Baiming Sun",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5036977291"
"134731","Ping Wang","https://orcid.org/0000-0002-3893-535X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5103227641"
"134732","Yuliya Krokhaleva","https://orcid.org/0000-0002-1061-911X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5026980529"
"134733","Feiyang Ma","https://orcid.org/0000-0002-6260-0787",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5003153288"
"134734","Yiqian Gu","https://orcid.org/0009-0000-9131-6278",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101411390"
"134735","Alejandro Espinoza","https://orcid.org/0000-0003-2958-4209",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5050017803"
"134736","Ken Yamauchi","https://orcid.org/0000-0003-2563-7545",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5026113885"
"134737","Matteo Pellegrini","https://orcid.org/0000-0001-9355-9564",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5011670317"
"134738","Bennett G. Novitch","https://orcid.org/0000-0002-2696-3708",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5022243533"
"134739","Riccardo Olcese","https://orcid.org/0000-0003-4225-9814",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5039769502"
"134740","Zhilin Qu","https://orcid.org/0000-0001-5217-6022",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5051699207"
"134741","Zhen Song","https://orcid.org/0000-0002-3823-2646",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5007444000"
"134742","Arjun Deb","https://orcid.org/0000-0003-0978-2611",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5071178498"
"134743","J. K. Chan","https://orcid.org/0000-0002-3700-529X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5061219478"
"134744","Sriram Parasurama","https://orcid.org/0009-0005-6199-3987",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5093386594"
"134745","Rachel Atlas","https://orcid.org/0000-0002-4112-8735",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5025126896"
"134746","Ruibo Xu","https://orcid.org/0000-0002-8830-1590",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101872233"
"134747","Ursula A. Jongebloed","https://orcid.org/0000-0002-9482-4857",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5057853130"
"134748","Becky Alexander","https://orcid.org/0000-0001-9915-4621",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5076396295"
"134749","Joseph M. Langenhan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5022734937"
"134750","Joel A. Thornton","https://orcid.org/0000-0002-5098-4867",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5007291045"
"134751","Jeffrey A. Riffell","https://orcid.org/0000-0002-7645-5779",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5019596404"
"134752","Qingsong Pan","https://orcid.org/0000-0001-7171-4359",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5102814058"
"134753","Muxin Yang","https://orcid.org/0000-0002-5951-4140",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5067593025"
"134754","Andrew Chihpin Chuang","https://orcid.org/0000-0003-0295-381X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5048370832"
"134755","Xiaolei Wu","https://orcid.org/0000-0001-8270-7621",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5070487382"
"134756","N.R. Tao",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5110014361"
"134757","Lei Lu","https://orcid.org/0009-0000-0681-1507",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5109837755"
"134758","Chenhan Liu","https://orcid.org/0000-0001-8831-348X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5053179463"
"134759","H G Zhang","https://orcid.org/0009-0001-0267-0097",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5061484713"
"134760","Chao Wu","https://orcid.org/0000-0002-8573-7196",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5062302560"
"134761","Yijie Li","https://orcid.org/0009-0003-5734-2589",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5081120958"
"134762","Zhuo Meng",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5103412393"
"134763","Ping Lu","https://orcid.org/0000-0002-0233-9580",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5079555171"
"134764","Xi Lin","https://orcid.org/0000-0003-3937-0570",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5047593079"
"134765","Juekuan Yang","https://orcid.org/0000-0003-1106-3712",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5087273930"
"134766","Yunfei Chen","https://orcid.org/0000-0002-8682-868X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5089727554"
"134767","Yuan Tian","https://orcid.org/0000-0002-7074-5468",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100525106"
"134768","Xiaoguo Gong","https://orcid.org/0000-0002-0513-2104",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5022687758"
"134769","Caihao Qiu","https://orcid.org/0000-0001-9927-3938",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5047122351"
"134770","Ying Han","https://orcid.org/0000-0002-6621-2351",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101618907"
"134771","Yutong Bi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5076522548"
"134772","Leonardo Velasco","https://orcid.org/0000-0003-0151-9253",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5103129883"
"134773","Evgeniy Boltynjuk","https://orcid.org/0000-0002-0730-2744",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5045190897"
"134774","Horst Hahn","https://orcid.org/0000-0001-9901-3861",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5075404776"
"134775","Jian Han","https://orcid.org/0000-0002-3800-9436",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5035464114"
"134776","Da‐Shuai Ma","https://orcid.org/0000-0003-4982-0483",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5029319198"
"134777","Hemian Yi","https://orcid.org/0000-0002-6488-2335",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5038760245"
"134778","Yi‐Fan Zhao","https://orcid.org/0000-0002-8605-9745",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5024547542"
"134779","Ruobing Mei","https://orcid.org/0009-0005-4591-7220",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5070056808"
"134780","Xianxin Wu","https://orcid.org/0009-0004-3916-7120",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5057333057"
"134781","Zi‐Jie Yan","https://orcid.org/0000-0001-6176-319X",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5091537496"
"134782","Ling‐Jie Zhou","https://orcid.org/0000-0003-2621-6734",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5057550236"
"134783","Ruoxi Zhang","https://orcid.org/0000-0003-2265-5844",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5101748549"
"134784","Z. Wang","https://orcid.org/0009-0005-9734-8816",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5016021105"
"134785","Stephen Paolini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5058443853"
"134786","Run Xiao","https://orcid.org/0000-0002-8543-6502",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5065615811"
"134787","Ke Wang","https://orcid.org/0000-0002-1174-0907",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5100627950"
"134788","Anthony Richardella","https://orcid.org/0009-0001-0057-1474",NULL,NULL,NULL,NULL,NULL,NULL,"https://openalex.org/A5000870558"
